home_team,away_team,batter_team,batter_name,pitcher_name,bb_type,bearing,plate_x,plate_z,pitch_mph,launch_speed,launch_angle,is_home_run
DET,CLE,DET,"romine, austin","civale, aaron",ground_ball,left,0.11,2.33,81.5,91.5,,0
LAA,ARI,LAA,"walsh, jared","smith, riley",line_drive,left,-0.04,2.93,92.6,88.4,27.0,0
SEA,OAK,OAK,"canha, mark","margevicius, nick",line_drive,right,0.67,2.65,83.6,,23.0,0
CLE,MIN,CLE,"santana, carlos","romo, sergio",ground_ball,center,-0.75,2.19,84.0,93.2,9.0,0
CIN,CWS,CWS,"mccann, james","sims, lucas",fly_ball,right,-0.17,2.9,93.8,97.9,58.0,0
DET,KC,KC,"perez, salvador","cisnero, jose",line_drive,center,0.65,2.1,88.1,103.5,19.0,0
KC,CWS,KC,"merrifield, whit","cordero, jimmy",popup,right,-0.3,3.49,97.1,75.3,62.0,0
SEA,SD,SEA,"crawford, j. p.","rosenthal, trevor",fly_ball,left,0.03,2.19,97.7,,33.0,0
OAK,CWS,OAK,"semien, marcus","giolito, lucas",line_drive,center,0.61,2.24,95.5,101.5,16.0,0
STL,MIN,STL,"dejong, paul","wisler, matt",ground_ball,center,0.95,1.94,83.7,69.6,-5.0,0
BAL,NYM,NYM,"gimenez, andres","wojciechowski, asher",fly_ball,right,0.09,3.4,92.0,88.4,39.0,0
ARI,OAK,ARI,"calhoun, kole","montas, frankie",line_drive,center,-0.31,1.97,95.7,,15.0,0
CIN,PIT,CIN,"barnhart, tucker","musgrove, joe",fly_ball,right,0.02,2.68,91.9,104.9,31.0,1
NYM,PHI,NYM,"cano, robinson","arrieta, jake",ground_ball,center,-0.83,2.32,84.9,,-21.0,0
NYM,MIA,NYM,"mcneil, jeff","tarpley, stephen",fly_ball,center,-0.27,2.96,78.7,83.9,44.0,0
HOU,TB,HOU,"springer, george","glasnow, tyler",fly_ball,left,0.04,3.47,100.6,110.8,31.0,1
MIL,PIT,PIT,"newman, kevin","rasmussen, drew",ground_ball,center,0.9,2.25,98.0,86.4,-12.0,0
DET,KC,DET,"cabrera, miguel","zuber, tyler",ground_ball,left,0.41,1.82,84.4,100.1,-2.0,0
PHI,NYM,PHI,"harper, bryce","lugo, seth",line_drive,right,1.21,2.15,89.5,102.5,,0
CWS,CLE,CLE,"santana, domingo","giolito, lucas",ground_ball,center,-0.4,1.88,78.5,,2.0,0
ATL,BOS,ATL,"inciarte, ender","houck, tanner",ground_ball,center,-0.54,2.03,94.0,69.8,-64.0,0
CLE,KC,KC,"merrifield, whit","civale, aaron",line_drive,center,0.26,2.7,93.2,,,0
MIN,CIN,CIN,"farmer, kyle","hill, rich",line_drive,center,0.36,4.02,87.7,86.4,19.0,0
CLE,CWS,CLE,"lindor, francisco","colome, alex",fly_ball,left,-0.4,3.14,93.3,87.7,62.0,0
OAK,LAA,LAA,"goodwin, brian","montas, frankie",line_drive,center,-0.2,1.93,95.2,,23.0,0
LAD,ATL,LAD,"pederson, joc","martin, chris",fly_ball,center,0.2,2.86,90.9,101.6,42.0,0
LAA,LAD,LAA,"stassi, max","may, dustin",fly_ball,left,-1.15,2.49,97.3,66.9,40.0,0
WSH,PHI,WSH,"garcia, luis","nola, aaron",ground_ball,center,-0.11,1.38,95.6,,-21.0,0
SD,LAD,SD,"nola, austin","floro, dylan",ground_ball,right,-0.59,1.91,93.5,85.5,6.0,0
SEA,OAK,SEA,"strange-gordon, dee","blackburn, paul",ground_ball,center,-0.06,2.02,90.1,96.0,-13.0,0
DET,CIN,CIN,"ervin, phil","soto, gregory",fly_ball,right,-0.06,2.58,97.7,,61.0,0
WSH,PHI,PHI,"segura, jean","fedde, erick",fly_ball,right,-0.87,2.67,79.2,78.1,45.0,0
CHC,MIL,CHC,"schwarber, kyle","lindblom, josh",ground_ball,right,0.34,1.72,86.4,114.1,0.0,0
TOR,WSH,WSH,"suzuki, kurt","ryu, hyun jin",line_drive,right,0.55,2.95,91.3,96.4,,0
MIN,DET,MIN,"rooker, brent","fulmer, michael",ground_ball,left,0.78,1.11,93.0,75.3,-42.0,0
DET,MIN,MIN,"buxton, byron","jimenez, joe",line_drive,left,0.66,2.12,85.6,99.0,21.0,0
NYY,TB,TB,"díaz, yandy","cole, gerrit",ground_ball,left,-0.95,2.72,96.8,102.1,-8.0,0
MIL,CWS,CWS,"jimenez, eloy","burnes, corbin",fly_ball,right,-0.92,2.49,95.5,84.0,,0
DET,CLE,CLE,"hernandez, cesar","mize, casey",line_drive,left,0.18,2.61,87.6,78.5,22.0,0
COL,SF,SF,"flores, wilmer","freeland, kyle",ground_ball,left,-0.26,2.65,94.4,97.4,-9.0,0
PIT,DET,PIT,"bell, josh","soto, gregory",ground_ball,left,0.45,3.44,98.0,98.3,-8.0,0
ATL,LAD,ATL,"ozuna, marcell","mcgee, jake",line_drive,center,1.13,3.55,92.8,78.8,13.0,0
BOS,NYY,BOS,"martinez, j. d.","happ, j. a.",fly_ball,right,0.28,3.16,91.4,96.6,44.0,0
HOU,OAK,OAK,"heim, jonah","greinke, zack",fly_ball,center,-0.38,2.48,87.4,94.5,38.0,0
STL,PIT,STL,"wieters, matt","kuhl, chad",ground_ball,center,0.1,2.28,94.5,41.0,-71.0,0
TEX,OAK,TEX,"odor, rougned","trivino, lou",ground_ball,left,-0.21,2.34,95.6,71.6,-15.0,0
CLE,KC,KC,"lopez, nicky","nelson, kyle",line_drive,center,-0.38,1.64,81.1,95.4,12.0,0
PIT,CIN,PIT,"newman, kevin","castillo, luis",ground_ball,left,-0.66,2.48,97.7,83.1,,0
TEX,OAK,TEX,"mathis, jeff","trivino, lou",line_drive,center,0.19,2.48,94.1,102.2,,1
CLE,KC,CLE,"luplow, jordan","duffy, danny",line_drive,left,0.04,2.09,82.2,,,0
CLE,NYY,NYY,"torres, gleyber","maton, phil",ground_ball,right,0.6,2.15,86.5,58.8,,0
TEX,HOU,HOU,"brantley, michael","cody, kyle",ground_ball,center,0.47,1.76,87.3,37.7,-62.0,0
TB,MIA,TB,"wendle, joey","rogers, trevor",fly_ball,left,0.39,2.65,93.6,88.3,47.0,0
COL,HOU,HOU,"correa, carlos","pazos, james",ground_ball,left,-0.6,2.59,92.4,,-8.0,0
NYY,PHI,NYY,"gardner, brett","arrieta, jake",line_drive,left,-0.42,2.33,87.1,94.3,29.0,1
PIT,MIN,MIN,"rosario, eddie","hartlieb, geoff",ground_ball,center,-0.37,2.67,84.1,82.1,,0
CLE,MIN,MIN,"gonzalez, marwin","wittgren, nick",fly_ball,left,-0.63,2.76,86.0,90.1,39.0,0
CIN,STL,STL,"carpenter, matt","iglesias, raisel",line_drive,center,-0.69,1.85,87.8,97.3,9.0,0
OAK,ARI,ARI,"walker, christian","manaea, sean",ground_ball,left,0.11,1.55,85.2,104.0,3.0,0
TEX,LAD,LAD,"pollock, aj","minor, mike",ground_ball,left,-0.63,1.74,87.0,,-6.0,0
COL,LAD,COL,"blackmon, charlie","urias, julio",line_drive,right,0.37,3.0,93.8,,,0
SF,SD,SF,"yastrzemski, mike","strahm, matt",fly_ball,right,0.29,3.0,92.0,105.1,34.0,1
CLE,CWS,CWS,"moncada, yoan","plesac, zach",line_drive,left,-0.15,2.77,92.3,103.1,,0
TB,BOS,BOS,"bogaerts, xander","yarbrough, ryan",line_drive,left,-0.04,1.91,78.6,109.1,14.0,0
SEA,LAA,SEA,"hudson, joe","bundy, dylan",line_drive,left,0.16,2.29,87.4,82.8,11.0,0
NYY,BOS,NYY,"voit, luke","perez, martin",ground_ball,left,0.69,1.73,83.0,,-24.0,0
BOS,NYM,BOS,"vazquez, christian","shreve, chasen",fly_ball,right,-0.43,1.57,93.3,,63.0,0
LAA,OAK,OAK,"davis, khris","bundy, dylan",fly_ball,center,-0.24,2.39,90.5,,,0
CHC,KC,KC,"franco, maikel","ryan, kyle",line_drive,center,0.74,2.23,85.5,110.1,9.0,0
NYM,MIA,MIA,"cervelli, francisco","lugo, seth",ground_ball,center,0.96,2.06,89.6,73.5,7.0,0
CIN,CHC,CHC,"bryant, kris","raley, brooks",line_drive,left,-0.44,2.39,88.0,103.2,,0
CWS,DET,CWS,"anderson, tim","ramirez, nick",ground_ball,center,0.84,0.93,79.9,62.8,-4.0,0
SEA,LAD,SEA,"moore, dylan","kershaw, clayton",ground_ball,left,0.1,2.65,87.8,94.8,-22.0,0
CHC,STL,CHC,"bryant, kris","kim, kwang hyun",popup,left,-1.09,2.64,82.5,54.0,47.0,0
TB,NYY,NYY,"judge, aaron","glasnow, tyler",fly_ball,center,0.39,2.79,84.5,86.1,,0
TEX,LAA,LAA,"walsh, jared","gibson, kyle",line_drive,center,-0.14,3.04,85.4,109.0,22.0,1
CHC,CIN,CIN,"votto, joey","tepera, ryan",line_drive,left,-0.79,1.77,85.5,83.1,,0
TOR,BAL,BAL,"iglesias, josé","hatch, thomas",ground_ball,left,-0.76,3.22,94.6,78.2,-21.0,0
TOR,NYY,NYY,"gardner, brett","shoemaker, matt",ground_ball,center,0.19,1.82,92.1,99.4,-5.0,0
STL,PIT,STL,"o'neill, tyler","ponce, cody",fly_ball,right,0.07,2.83,93.5,101.2,53.0,0
MIA,WSH,MIA,"cooper, garrett","scherzer, max",line_drive,center,0.26,1.41,84.9,,25.0,0
MIN,STL,STL,"wieters, matt","clippard, tyler",popup,center,0.79,3.26,80.7,53.4,57.0,0
WSH,PHI,PHI,"segura, jean","espino, paolo",fly_ball,right,0.56,2.99,89.5,,42.0,0
LAD,SF,LAD,"turner, justin","rogers, tyler",ground_ball,right,0.21,2.23,82.3,,3.0,0
PHI,WSH,WSH,"soto, juan","workman, brandon",line_drive,center,0.09,2.24,81.1,105.6,25.0,1
CIN,DET,CIN,"casali, curt","alexander, tyler",fly_ball,center,0.08,2.19,91.3,,34.0,1
BAL,ATL,ATL,"d'arnaud, travis","akin, keegan",line_drive,left,0.08,2.61,90.2,109.7,10.0,0
CHC,CWS,CWS,"mazara, nomar","tepera, ryan",line_drive,center,-0.22,1.94,84.5,,13.0,0
PIT,CHC,PIT,"frazier, adam","alzolay, adbert",line_drive,center,-0.31,3.33,93.1,98.4,19.0,0
OAK,HOU,HOU,"bregman, alex","hendriks, liam",line_drive,left,-0.27,2.87,97.3,93.5,,0
SF,ARI,ARI,"marte, ketel","anderson, tyler",ground_ball,left,0.9,2.02,81.7,97.0,-25.0,0
ATL,MIA,MIA,"cooper, garrett","wilson, bryse",ground_ball,center,-0.9,2.99,93.8,,-15.0,0
PIT,CHC,CHC,"heyward, jason","howard, sam",line_drive,right,-0.09,1.77,85.0,100.2,21.0,0
ATL,MIA,ATL,"ozuna, marcell","alcantara, sandy",ground_ball,left,0.29,2.23,85.7,99.1,6.0,0
COL,LAD,LAD,"muncy, max","gonzalez, chi chi",fly_ball,left,0.31,2.29,88.3,82.9,39.0,0
BAL,NYM,BAL,"santander, anthony","wacha, michael",fly_ball,right,0.71,2.59,91.8,84.8,58.0,0
TB,LAD,LAD,"barnes, austin","glasnow, tyler",line_drive,right,0.37,2.62,101.2,96.1,,0
CLE,CWS,CLE,"lindor, francisco","keuchel, dallas",line_drive,left,0.21,1.88,81.3,90.0,25.0,0
SEA,LAA,LAA,"pujols, albert","gonzales, marco",line_drive,center,-0.45,3.33,84.4,84.2,,0
PIT,DET,PIT,"tucker, cole","cisnero, jose",line_drive,left,-0.72,1.94,90.7,,9.0,0
CHC,CWS,CWS,"abreu, josé","adam, jason",fly_ball,center,-0.27,3.16,96.0,109.0,,1
WSH,NYM,WSH,"castro, starlin","lugo, seth",ground_ball,left,0.05,2.06,90.6,91.6,-27.0,0
TB,BOS,TB,"tsutsugo, yoshi","perez, martin",ground_ball,center,0.6,2.68,90.8,77.7,,0
LAA,LAD,LAD,"taylor, chris","sandoval, patrick",ground_ball,left,0.35,1.26,83.6,,,0
NYM,ATL,ATL,"ozuna, marcell","familia, jeurys",ground_ball,left,-0.02,2.4,95.1,,-48.0,0
STL,PIT,STL,"molina, yadier","keller, mitch",ground_ball,center,0.83,2.45,93.7,,-19.0,0
MIA,NYM,MIA,"sierra, magneuris","oswalt, corey",ground_ball,left,-1.22,1.31,86.6,78.8,-12.0,0
MIA,WSH,WSH,"cabrera, asdrubal","alcantara, sandy",popup,left,0.97,2.78,96.1,60.2,61.0,0
ARI,SF,SF,"crawford, brandon","weaver, luke",fly_ball,right,1.01,2.11,87.4,62.5,35.0,0
BOS,TB,TB,"martinez, jose","springs, jeffrey",ground_ball,left,-0.31,3.49,92.4,100.0,-2.0,0
BOS,TB,BOS,"lin, tzu-wei","slegers, aaron",ground_ball,center,-0.96,3.07,86.7,87.1,-3.0,0
CIN,STL,CIN,"suarez, eugenio","kim, kwang hyun",ground_ball,left,-0.72,2.48,90.1,,3.0,0
MIN,HOU,HOU,"bregman, alex","berrios, jose",fly_ball,right,0.49,2.51,92.7,,63.0,0
WSH,ATL,WSH,"eaton, adam","tomlin, josh",line_drive,center,0.18,2.24,88.0,100.2,,0
MIL,DET,DET,"stewart, christin","houser, adrian",line_drive,center,-0.27,1.54,80.0,100.5,19.0,0
BAL,TB,BAL,"severino, pedro","snell, blake",ground_ball,left,0.44,2.61,88.4,102.7,-8.0,0
CWS,STL,CWS,"robert, luis","woodford, jake",line_drive,center,0.12,2.46,87.1,,24.0,1
CIN,CHC,CIN,"barrero, josé","alzolay, adbert",ground_ball,center,0.24,1.4,94.4,107.8,,0
SD,TEX,SD,"tatis, fernando","gibson, kyle",ground_ball,center,-0.28,1.83,93.0,94.5,1.0,0
LAD,OAK,OAK,"lamb, jake","kelly, joe",ground_ball,center,-0.33,1.88,85.5,83.2,-32.0,0
TEX,LAD,TEX,"solak, nick","may, dustin",ground_ball,left,-0.73,2.86,98.3,91.1,-5.0,0
LAA,HOU,HOU,"springer, george","canning, griffin",ground_ball,left,-0.12,2.64,92.3,,1.0,0
NYY,NYM,NYM,"smith, dominic","king, mike",fly_ball,left,-0.76,1.72,84.8,87.8,52.0,0
STL,DET,STL,"dejong, paul","skubal, tarik",ground_ball,left,0.43,1.14,92.3,89.0,0.0,0
BOS,TOR,TOR,"tellez, rowdy","stock, robert",line_drive,center,0.22,2.26,98.0,104.3,20.0,0
ATL,WSH,ATL,"markakis, nick","fedde, erick",ground_ball,right,0.98,2.35,91.7,,-46.0,0
COL,SD,SD,"pham, tommy","gray, jon",ground_ball,center,0.12,2.68,95.6,95.2,,0
MIA,BOS,MIA,"joyce, matt","eovaldi, nathan",ground_ball,center,0.51,3.19,92.3,95.7,1.0,0
OAK,COL,COL,"murphy, daniel","mengden, daniel",fly_ball,right,0.7,2.86,91.2,79.8,31.0,0
CWS,MIN,CWS,"madrigal, nick","maeda, kenta",fly_ball,center,-0.25,1.44,82.2,88.5,,0
CWS,MIN,MIN,"kepler, max","dunning, dane",line_drive,center,0.09,2.49,92.7,85.8,4.0,0
WSH,NYY,WSH,"turner, trea","cole, gerrit",fly_ball,center,-0.07,1.26,97.3,85.0,37.0,0
CHC,CIN,CHC,"happ, ian","stephenson, robert",line_drive,center,0.85,2.15,96.6,,,0
SD,LAD,LAD,"rios, edwin","davies, zach",line_drive,right,0.92,2.04,88.4,109.0,27.0,1
PHI,WSH,PHI,"bohm, alec","scherzer, max",line_drive,left,-0.13,2.11,85.3,104.0,,0
NYY,TOR,TOR,"gurriel, lourdes","tanaka, masahiro",line_drive,center,0.13,2.92,92.5,103.3,25.0,1
SD,LAD,SD,"pham, tommy","stripling, ross",ground_ball,left,0.91,2.03,84.0,,-16.0,0
CLE,KC,CLE,"lindor, francisco","duffy, danny",fly_ball,center,-0.58,2.55,92.9,,47.0,0
BAL,TOR,TOR,"grichuk, randal","cobb, alex",fly_ball,center,-0.05,2.08,85.9,106.6,,1
STL,CLE,STL,"goldschmidt, paul","hill, cam",ground_ball,center,-0.75,2.38,85.7,77.1,-13.0,0
LAA,HOU,HOU,"gurriel, yuli","canning, griffin",fly_ball,center,0.0,3.55,91.7,95.1,32.0,0
OAK,SD,SD,"cronenworth, jake","luzardo, jesus",ground_ball,center,-0.16,2.23,95.4,,4.0,0
ARI,SEA,ARI,"calhoun, kole","kikuchi, yusei",line_drive,right,-0.23,2.24,95.4,103.0,10.0,0
ATL,NYY,NYY,"voit, luke","anderson, ian",fly_ball,right,0.4,3.1,97.7,97.8,63.0,0
STL,CIN,CIN,"suarez, eugenio","woodford, jake",ground_ball,left,0.93,3.12,94.4,,-33.0,0
TEX,SEA,TEX,"kiner-falefa, isiah","dunn, justin",ground_ball,left,0.81,1.82,79.6,,9.0,0
WSH,ATL,ATL,"duvall, adam","harper, ryne",popup,center,0.26,1.84,76.9,82.4,74.0,0
ATL,NYM,ATL,"d'arnaud, travis","porcello, rick",line_drive,center,0.46,2.76,86.7,105.3,13.0,0
BAL,NYY,NYY,"stanton, giancarlo","lakins, travis",line_drive,left,-0.29,2.46,89.3,116.1,,0
TEX,SEA,TEX,"kiner-falefa, isiah","altavilla, dan",line_drive,right,-0.41,2.19,95.6,87.2,23.0,0
OAK,TEX,OAK,"murphy, sean","rodriguez, joely",ground_ball,center,0.23,1.97,93.6,,2.0,0
ATL,WSH,ATL,"hechavarria, adeiny","bacus, dakota",line_drive,left,0.18,2.18,85.4,94.2,14.0,0
MIN,MIL,MIL,"gyorko, jedd","alcala, jorge",ground_ball,left,1.03,2.39,89.1,70.1,-51.0,0
DET,CIN,DET,"romine, austin","castillo, luis",ground_ball,right,-0.18,2.05,96.4,111.6,-20.0,0
NYY,NYM,NYM,"alonso, pete","king, mike",ground_ball,center,-1.1,2.9,92.9,49.5,4.0,0
STL,CLE,STL,"bader, harrison","carrasco, carlos",ground_ball,center,0.86,1.54,89.1,70.9,-35.0,0
COL,LAD,LAD,"smith, will","estevez, carlos",line_drive,left,-0.75,2.81,98.1,95.8,8.0,0
LAD,SF,LAD,"muncy, max","gott, trevor",popup,left,0.0,3.19,95.4,89.7,66.0,0
BOS,BAL,BAL,"alberto, hanser","covey, dylan",ground_ball,center,0.25,2.0,86.0,73.0,-31.0,0
LAD,SD,LAD,"pederson, joc","richards, garrett",ground_ball,right,0.72,2.44,96.6,86.4,,0
MIA,BAL,MIA,"joyce, matt","wojciechowski, asher",fly_ball,left,-0.48,2.42,85.2,90.6,30.0,0
LAD,TB,LAD,"muncy, max","fleming, josh",fly_ball,center,1.14,2.74,91.7,67.4,29.0,0
WSH,NYY,WSH,"kendrick, howie","hale, david",ground_ball,center,0.1,1.53,93.4,104.7,1.0,0
SD,ARI,ARI,"marte, ketel","stammen, craig",ground_ball,center,-0.39,2.61,92.4,,-59.0,0
TOR,BOS,BOS,"verdugo, alex","stripling, ross",popup,left,0.61,2.5,87.2,,37.0,0
LAD,OAK,LAD,"pollock, aj","luzardo, jesus",ground_ball,center,1.0,2.98,84.3,67.5,-12.0,0
MIN,CLE,CLE,"leon, sandy","littell, zack",ground_ball,center,-0.21,1.59,88.9,96.7,5.0,0
STL,CIN,STL,"miller, brad","lorenzen, michael",ground_ball,center,-0.9,2.2,85.9,74.1,-7.0,0
KC,CWS,KC,"merrifield, whit","cease, dylan",ground_ball,center,0.36,3.21,97.0,90.0,-7.0,0
KC,STL,STL,"fowler, dexter","adams, chance",ground_ball,left,-0.84,2.22,92.2,,-7.0,0
WSH,BAL,BAL,"hays, austin","sanchez, anibal",popup,left,-0.85,1.68,80.1,,59.0,0
CHC,STL,CHC,"bryant, kris","gant, john",ground_ball,center,-0.27,1.83,82.5,65.6,,0
LAA,SD,SD,"tatis, fernando","pena, felix",ground_ball,center,-0.09,2.09,94.6,101.7,-9.0,0
BOS,BAL,BAL,"stewart, dj","weber, ryan",fly_ball,center,0.09,2.28,76.6,90.3,48.0,0
ARI,SEA,SEA,"moore, dylan","mella, keury",ground_ball,left,0.94,2.19,83.2,,9.0,0
CWS,STL,STL,"miller, brad","cishek, steve",fly_ball,right,0.66,2.53,93.1,,38.0,0
CWS,CHC,CHC,"baez, javier","fry, jace",ground_ball,center,-0.03,2.0,87.7,77.2,-50.0,0
SD,LAD,SD,"myers, wil","may, dustin",ground_ball,left,-1.06,2.16,98.3,72.7,,0
OAK,HOU,OAK,"lamb, jake","mccullers, lance",ground_ball,center,-0.39,2.24,84.6,109.5,-17.0,0
HOU,TEX,TEX,"kiner-falefa, isiah","paredes, enoli",ground_ball,left,-0.26,2.27,93.1,83.2,,0
HOU,ARI,HOU,"brantley, michael","weaver, luke",ground_ball,center,-0.51,3.02,92.1,97.4,-10.0,0
NYY,MIA,NYY,"voit, luke","bleier, richard",ground_ball,left,0.3,2.78,91.0,,9.0,0
CIN,PIT,CIN,"winker, jesse","hartlieb, geoff",ground_ball,center,-0.26,1.98,93.5,,-24.0,0
TB,WSH,WSH,"cabrera, asdrubal","fleming, josh",ground_ball,center,0.62,2.78,91.0,95.1,,0
CHC,MIN,CHC,"baez, javier","romo, sergio",popup,left,-0.22,2.2,74.6,85.8,68.0,0
TOR,WSH,WSH,"eaton, adam","yamaguchi, shun",ground_ball,center,-0.9,1.91,88.0,103.4,,0
LAD,COL,COL,"blackmon, charlie","jansen, kenley",ground_ball,left,-0.18,2.29,94.2,88.7,,0
CLE,KC,KC,"olivares, edward","plesac, zach",ground_ball,left,-0.08,1.87,92.3,,,0
PHI,TOR,TOR,"bichette, bo","hembree, heath",line_drive,right,0.3,2.19,92.0,100.1,,0
ATL,MIA,MIA,"rojas, miguel","jackson, luke",ground_ball,center,0.18,1.45,84.9,94.3,2.0,0
ARI,SF,SF,"sandoval, pablo","weaver, luke",ground_ball,center,-0.96,0.96,85.0,79.0,-4.0,0
ATL,NYM,NYM,"ramos, wilson","rusin, chris",line_drive,center,0.64,1.81,79.5,,,0
TB,TOR,TOR,"grichuk, randal","richards, trevor",ground_ball,left,0.47,2.05,82.9,100.4,6.0,0
PIT,CHC,PIT,"frazier, adam","quintana, jose",fly_ball,left,-0.28,2.51,91.7,,49.0,0
SF,ARI,SF,"longoria, evan","gallen, zac",ground_ball,center,-0.77,2.89,93.4,70.2,-21.0,0
TEX,OAK,OAK,"piscotty, stephen","farrell, luke",popup,right,-0.4,3.33,90.6,90.4,,0
SEA,HOU,SEA,"france, ty","mccullers, lance",fly_ball,center,0.14,1.96,83.6,89.3,41.0,0
NYM,ATL,ATL,"inciarte, ender","oswalt, corey",fly_ball,center,-0.68,1.75,87.3,,28.0,0
SD,LAD,LAD,"smith, will","davies, zach",line_drive,center,0.86,1.38,79.6,80.7,,0
CLE,CWS,CLE,"lindor, francisco","lopez, reynaldo",fly_ball,left,0.48,2.61,94.0,90.4,,0
MIN,CLE,MIN,"kepler, max","carrasco, carlos",ground_ball,center,-0.29,1.65,88.5,80.8,-19.0,0
SD,HOU,HOU,"altuve, jose","davies, zach",line_drive,right,0.61,2.44,89.1,102.6,23.0,0
SD,LAD,LAD,"taylor, chris","strahm, matt",ground_ball,center,0.56,1.86,79.7,,-32.0,0
NYM,ATL,NYM,"ramos, wilson","tomlin, josh",line_drive,center,0.73,2.64,85.6,90.3,,0
OAK,LAA,OAK,"piscotty, stephen","robles, hansel",popup,center,-0.83,2.73,89.6,,84.0,0
TOR,BAL,TOR,"gurriel, lourdes","lopez, jorge",ground_ball,left,0.52,2.76,92.7,95.7,1.0,0
MIA,BOS,MIA,"dickerson, corey","houck, tanner",ground_ball,right,0.0,0.88,79.3,,,0
LAA,OAK,LAA,"ohtani, shohei","petit, yusmeiro",ground_ball,center,-0.75,2.65,88.9,89.1,-17.0,0
MIN,CIN,MIN,"polanco, jorge","desclafani, anthony",fly_ball,left,0.22,2.09,85.1,,56.0,0
MIA,TB,TB,"adames, willy","alcantara, sandy",fly_ball,left,-0.71,3.02,76.9,95.4,,0
ARI,LAD,LAD,"taylor, chris","bergen, travis",line_drive,center,0.13,2.63,79.4,102.5,11.0,0
KC,PIT,PIT,"reynolds, bryan","keller, brad",ground_ball,center,-0.38,1.23,85.6,83.9,,0
CIN,STL,STL,"molina, yadier","jones, nate",fly_ball,left,0.22,2.45,86.6,,,0
ARI,COL,COL,"story, trevor","weaver, luke",fly_ball,left,0.19,3.1,79.0,94.1,,0
CWS,DET,CWS,"jimenez, eloy","farmer, buck",line_drive,center,0.43,2.46,93.5,104.4,8.0,0
STL,KC,STL,"molina, yadier","keller, brad",fly_ball,center,-0.16,1.86,84.1,90.5,,0
DET,CIN,DET,"cron, c. j.","iglesias, raisel",line_drive,center,0.19,2.31,94.8,110.3,,0
PIT,MIL,PIT,"osuna, jose","williams, devin",ground_ball,center,0.46,2.94,97.8,76.0,-59.0,0
TB,TOR,TOR,"grichuk, randal","morton, charlie",fly_ball,center,-0.07,2.6,76.8,93.3,35.0,0
CHC,CLE,CLE,"ramirez, jose","darvish, yu",ground_ball,left,-0.1,1.22,84.9,,8.0,0
TOR,NYY,TOR,"grichuk, randal","tanaka, masahiro",line_drive,left,0.0,3.11,83.0,106.8,12.0,0
NYM,ATL,ATL,"albies, ozzie","peterson, david",popup,right,1.22,2.41,84.3,67.2,68.0,0
MIA,WSH,WSH,"turner, trea","kintzler, brandon",ground_ball,left,-0.28,2.45,92.4,73.7,-41.0,0
CLE,DET,DET,"bonifacio, jorge","carrasco, carlos",fly_ball,center,0.09,2.96,87.3,,34.0,1
MIA,TB,TB,"choi, ji-man","lopez, pablo",ground_ball,center,-0.3,1.89,87.4,,-2.0,0
WSH,NYM,WSH,"holt, brock","betances, dellin",line_drive,left,-0.11,2.29,96.3,96.0,19.0,0
SF,ARI,ARI,"escobar, eduardo","cahill, trevor",fly_ball,left,-0.53,2.15,84.0,90.6,,0
OAK,SD,SD,"hosmer, eric","fiers, mike",ground_ball,left,0.59,3.0,86.6,,2.0,0
BAL,BOS,BOS,"pillar, kevin","cobb, alex",ground_ball,center,-0.76,1.58,91.0,89.6,-15.0,0
BOS,TOR,BOS,"verdugo, alex","anderson, chase",ground_ball,left,-0.03,3.04,91.3,98.8,,0
STL,KC,KC,"merrifield, whit","webb, tyler",ground_ball,center,-0.03,2.15,91.7,71.1,,0
SD,ARI,ARI,"marte, starling","lucchesi, joey",line_drive,right,-0.07,3.02,91.1,86.2,,0
BAL,BOS,BOS,"pillar, kevin","castro, miguel",popup,center,-0.21,2.62,95.9,95.3,65.0,0
ATL,WSH,ATL,"duvall, adam","sanchez, anibal",ground_ball,left,-0.35,1.24,81.9,,-6.0,0
COL,LAA,LAA,"walsh, jared","marquez, german",ground_ball,center,0.15,2.01,93.2,97.5,,0
BAL,BOS,BAL,"santander, anthony","taylor, josh",line_drive,left,-0.69,3.53,94.4,109.5,24.0,1
COL,LAA,COL,"blackmon, charlie","canning, griffin",fly_ball,right,-0.76,2.51,88.9,,,0
BAL,NYM,BAL,"ruiz, rio","jurado, ariel",fly_ball,center,0.09,1.76,91.5,95.8,41.0,0
ARI,COL,ARI,"calhoun, kole","marquez, german",line_drive,left,-0.1,1.87,96.3,,21.0,0
CHC,CIN,CHC,"schwarber, kyle","stephenson, robert",ground_ball,center,0.52,1.28,82.7,,-2.0,0
PIT,MIL,MIL,"hiura, keston","hartlieb, geoff",line_drive,center,-0.2,2.1,94.2,107.6,16.0,0
COL,SD,SD,"machado, manny","gonzalez, chi chi",line_drive,right,0.15,2.83,93.0,,17.0,0
CIN,PIT,CIN,"moustakas, mike","brubaker, jt",ground_ball,left,-0.38,2.97,86.4,93.1,-11.0,0
SEA,LAA,LAA,"trout, mike","walker, taijuan",line_drive,right,-0.15,2.67,93.6,,21.0,0
COL,ARI,COL,"arenado, nolan","clarke, taylor",fly_ball,center,0.06,2.4,94.2,103.7,,1
PHI,MIA,MIA,"anderson, brian","davis, austin",line_drive,left,-0.13,1.81,84.2,108.1,,0
CIN,PIT,PIT,"newman, kevin","garrett, amir",fly_ball,right,-0.15,2.41,95.7,88.4,,0
